code,name,country,lat,lon
THSRI,Si Racha,TH,13.16667,100.88333
THSSW,Siamgas and Petrochemicals,TH,13.63333,100.55
THTAB,Tak Bai Customs House,TH,6.25,102.05
THTAC,Tha Chaleap,TH,12.58333,101.88333
THTHA,Tha Sala,TH,8.66667,99.95
THTPP,Tungprong Pt,TH,12.7,100.83333
THTRG,Trang,TH,7.55,99.6
THUCT,Unithai Container Terminal,TH,13.58333,100.58333
THURT,Surat Thani,TH,9.1404136,99.3241347
TKAFU,Atafu,TK,-8.53333,-172.51667
TKFKO,Fakaofo,TK,-9.36667,-171.25
TKNKU,Nukunonu,TK,-9.16667,-171.85
TLDIL,Dili,TL,-8.55,125.56667
TMALT,Altyn Asyr,TM,37.2804701,60.7047669
TMCHE,Cheleken,TM,39.4,53.13333
TMHAL,Halach,TM,37.551967,64.3378899
TMKRA,Krasnovodsk,TM,40.01667,52.96667
TMKRW,Turkmenbashi,TM,40.01667,52.96667
TNARI,Ariana,TN,36.85,10.18333
TNASH,Ashtart Terminal,TN,34.283333,11.383333
TNBIZ,Bizerte,TN,37.2720905,9.8708565
TNBJC,Borj Cedria,TN,36.7,10.4
TNCHB,Chebba,TN,35.23333,11.1
TNDID,Didon,TN,33.76667,11.9
TNDJE,Djerba,TN,33.7735976,10.8861888
TNGAE,Gabès,TN,33.88333,10.11667
TNHMM,Al Hammamat,TN,36.4,10.61667
TNJAR,Jarjis,TN,33.5,-11.1
TNKEB,Kebili,TN,33.7,8.96667
TNKEM,Ksibet el Médiouni,TN,35.66667,10.83333
TNLGN,La Goulette Nord (Halqueloued),TN,36.819111,10.306377
TNLSK,La Skhirra,TN,34.300556,10.070833
TNMAD,Mahdia,TN,35.5,11.05
TNMBA,Menzel Bourguiba,TN,37.1549472,9.7925864
TNOUD,Oudna,TN,36.60005,10.1820304
TNRDS,Radès,TN,36.76667,10.26667
TNSFA,Sfax,TN,34.7394361,10.7604024
TNSLN,Soliman,TN,36.68333,10.48333
TNSUS,Sousse,TN,35.8288284,10.6405254
TNTAT,Tazerka Terminal,TN,36.6,11.68333
TNTUN,Tunis,TN,36.8002068,10.1857757
TNTZE,Al Marsá,TN,36.88333,10.33333
TNZRZ,Zarzis,TN,33.5,11.11667
TOHPA,Ha'apai,TO,-19.783333,-174.45
TONEI,Neiafu,TO,-18.6515538,-173.9833124
TOPAN,Pangai,TO,-19.8054603,-174.3489373
TOTBU,Nuku'alofa,TO,-21.13333,-175.2
TR9AK,Pasaköy,TR,41.01667,29.26667
TRADA,Adana,TR,36.9863599,35.3252861
TRADY,Yumurtalik,TR,36.76667,35.78333
TRAKB,Akçaabat,TR,41.01667,39.56667
TRAKC,Akcansa,TR,39.864217,26.2442708
TRAKD,Akdeniz,TR,36.86667,34.7
TRAKY,Akçay,TR,39.58333,26.93333
TRALA,Alanya,TR,36.53333,31.98333
TRALI,Aliaga,TR,38.8034265,26.9713731
TRAMA,Amasra,TR,41.7489175,32.3866959
TRAMR,Ambarli,TR,40.96667,28.7
TRANA,Anamur,TR,36.06667,32.85
TRAUT,Yeniköy-Autoport,TR,40.71667,29.86667
TRAYA,Ayancik,TR,41.93333,34.58333
TRAYD,Altinkum,TR,37.3566209,27.2785056
TRAYT,Antalya,TR,36.83333,30.6
TRAYV,Ayvalik,TR,39.31667,26.68333
TRBBI,Beylerbeyi,TR,41.05,29.05
TRBBP,Baba Point,TR,39.46667,26.06667
TRBDM,Bandirma,TR,40.35,27.96667
TRBEY,Beykoz,TR,41.1343001,29.0920378
TRBHN,Burhaniye,TR,39.5030179,26.9807391
TRBOL,Bolu,TR,40.7332953,31.6110479
TRBOT,Botas,TR,36.81667,36.16667
TRBTS,Besiktas,TR,41.05,29.01667
TRBUY,Büyükçukur,TR,41.06667,35.96667
TRBXN,Bodrum,TR,37.03333,27.41667
TRBZB,Bozburun,TR,36.6927783,28.0442768
TRBZC,Bozcaada,TR,39.83333,26.06667
TRBZI,Balikesir,TR,39.6473917,27.8879787
TRCAM,Çamalti,TR,41.65,32.38333
TRCES,Çesme,TR,38.31667,26.3
TRCID,Cide,TR,41.9,32.98333
TRCKZ,Çanakkale,TR,40.15,26.4
TRCUB,Cubuklu,TR,41.1070356,29.0823348
TRDAR,Darica,TR,40.7574799,29.3840563
TRDAT,Datça,TR,36.75,27.66667
TRDIK,Dikili,TR,39.06667,26.88333
TRDIL,Diliskelesi,TR,40.7776038,29.5213245
TRDRC,Derince,TR,40.7574495,29.8307628
TRDYL,Dörtyol,TR,36.86667,36.2
TREDI,Edirne,TR,41.6759327,26.5587225
TREDO,Edremit,TR,39.58333,27.01667
TRENE,Enez,TR,40.71667,26.06667
TRERE,Eregli,TR,41.28333,31.4
TRERK,Erdek,TR,40.38333,27.78333
TREYP,Evyap Port /Kocaeli,TR,40.76667,29.7
TRFAS,Fatsa,TR,41.03333,37.48333
TRFET,Fethiye,TR,36.61667,29.1
TRFIN,Finike,TR,36.28333,30.13333
TRFOC,Foça,TR,38.66667,26.75
TRFRZ,Firuzköy,TR,41.0,28.7
TRGCA,Gokceada,TR,40.18333,25.91667
TRGCK,Gocek,TR,36.75,28.93333
TRGEB,Gebze,TR,40.78333,29.41667
TRGEL,Gelibolu,TR,40.4054063,26.6722539
TRGEM,Gemlik,TR,40.41667,29.15
TRGIR,Giresun,TR,40.91667,38.38333
TRGKV,Akçapinar,TR,37.01667,28.36667
TRGOR,Görele,TR,41.03333,39.0
TRGTA,Galata,TR,41.0252857,28.9727922
TRGUL,Güllük,TR,37.23333,27.6
TRGZE,Gerze,TR,41.8032697,35.1996164
TRHAR,Haramidere,TR,41.0058649,28.6779302
TRHAS,Hasköy,TR,41.03333,28.96667
TRHAY,Haydarpasa,TR,41.003333,29.013889
TRHER,Hereke,TR,40.7849035,29.6172808
TRHIS,Hisarönü,TR,36.78333,28.13333
TRHOP,Hopa,TR,41.4,41.41667
TRIDM,Isdemir,TR,36.71667,36.18333
TRIDS,Icdas Jetty,TR,40.45,27.3
TRIGN,Igneada,TR,41.88333,28.01667
TRINE,Inebolu,TR,41.96667,33.76667
TRISK,Iskenderun,TR,36.58333,36.16667
TRIST,Istanbul,TR,41.01667,28.96667
TRIZM,Izmir,TR,38.41667,27.15
TRIZT,Izmit,TR,40.78333,29.95
TRKAR,Kartal,TR,40.88858,29.1856536
TRKAS,Kas,TR,36.18333,29.63333
TRKBS,Kabatas,TR,41.03333,29.0
TRKBY,Karacabey,TR,40.2159844,28.3590588
TRKFK,Kefken,TR,41.2,30.25
TRKFZ,Körfez,TR,40.78333,29.73333
TRKKY,Karaköy/Istambul,TR,41.03333,28.98333
TRKMR,Kemer,TR,36.58333,30.55
TRKMX,Kumport,TR,40.9683253,28.681408
TRKN2,Konak,TR,38.4,27.1
TRKPE,Kartepe,TR,40.73333,29.96667
TRKRB,Karabiga,TR,40.4,27.3
TRKRS,Karasu,TR,41.06667,30.78333
TRKRT,Karatas,TR,36.55,35.38333
TRKSP,Port of Karasu,TR,41.11667,30.66667
TRKUS,Kusadasi,TR,37.85,27.25
TRLMA,Limas,TR,40.71667,29.88333
TRM47,Nusaybin,TR,37.06667,41.21667
TRMAD,Mardas,TR,41.01667,28.95
TRMAL,Maltepe,TR,40.9247539,29.1310782
TRMER,Mersin,TR,36.71667,34.63333
TRMFZ,Mersin-Free Zone,TR,36.8,34.63333
TRMIM,Mimarsinan,TR,41.01667,28.55
TRMPT,Marport,TR,40.9619807,28.6680274
TRMRA,Marmara Adasi,TR,40.58333,27.55
TRMRM,Marmaris,TR,36.85,28.26667
TRMUD,Mudanya,TR,40.36667,28.88333
TRMVG,Manavgat,TR,36.76667,31.45
TRNEM,Nemrut Bay,TR,38.766667,26.916667
TRODU,Odunluk,TR,40.2015946,28.9937969
TRORD,Ordu,TR,40.98333,37.86667
TRPEN,Pendik,TR,40.8768715,29.2349672
TRPLP,Poliport,TR,40.7675265,29.5250735
TRPZR,Pazar,TR,41.16667,40.88333
TRRIZ,Rize,TR,41.03333,40.48333
TRRZY,Rota-Izmit Bay,TR,29.71667,40.76667
TRSIC,Sinop,TR,42.01667,35.13333
TRSIL,Silivri,TR,41.06667,28.25
TRSLE,Sile,TR,41.16667,29.6
TRSRL,Saraylar,TR,40.66667,27.66667
TRSRS,Sariseki,TR,36.66667,36.21667
TRSSX,Samsun,TR,41.28333,36.33333
TRSUR,Surmene,TR,40.9,40.11667
TRSUT,Sutluce,TR,41.0510201,28.944692
TRTAS,Tasucu,TR,36.31667,33.86667
TRTEK,Tekirdag,TR,40.96667,27.51667
TRTGT,"Toros Gubre Terminal, Gubre",TR,36.91667,35.98333
TRTIR,Tirebolu,TR,41.0,38.8
TRTUR,Turan,TR,38.2251666,27.6794965
TRTUZ,Tuzla,TR,40.83333,29.25
TRTZX,Trabzon,TR,41.0,39.73333
TRUNY,Ünye,TR,41.13333,37.28333
TRURL,Urla,TR,38.3228184,26.7672998
TRUSK,Üsküdar,TR,41.01667,29.05
TRVAK,Vakfikebir,TR,41.03333,39.26667
TRYAL,Yalova,TR,40.65,29.26667
TRYAR,Yarimca,TR,40.760756,29.7839402
TRYIK,Yesilovacik,TR,36.2,33.66667
TRYPO,Yilport,TR,40.76667,29.53333
TRZEY,Zeytinburnu,TR,40.9898653,28.9037467
TRZON,Zonguldak,TR,41.45,31.78333
TTCHA,Chaguaramas,TT,10.68279,-61.6392368
TTCHV,Charlotteville,TT,11.31667,-60.55
TTCLA,Claxton Bay,TT,10.35,-61.46667
TTCRN,Carenage,TT,10.68333,-61.6
TTCVA,Couva,TT,10.41667,-61.45
TTFPT,Saint Mary's,TT,10.4654329,-61.426038
TTFRE,Freeport,TT,10.45,-61.41667
TTGUA,Guayaguayare,TT,10.13333,-61.03333
TTLAB,La Brea (Brighton),TT,10.2371083,-61.6158925
TTPLY,Plymouth,TT,11.2199522,-60.7738418
TTPOS,Port-of-Spain,TT,10.65,-61.51667
TTPTF,Point Fortin,TT,10.1759283,-61.6827286
TTPTP,Pointe a Pierre,TT,10.3228677,-61.4453208
TTPTS,Point Lisas,TT,10.3993799,-61.4828808
TTSCA,Scarborough/Tobago,TT,11.1852893,-60.735024
TTSFE,San Fernando,TT,10.2807069,-61.4645896
TTTEM,Tembladora,TT,10.683333,-61.583333
TVFUN,Funafuti,TV,-8.5199633,179.1982548
TWAPG,An Ping,TW,22.9951139,120.1679794
TWBAL,Bali,TW,25.15,121.4
TWBDA,Budai,TW,23.36667,120.1
TWHOP,Hoping,TW,24.9816637,121.5276792
TWHUK,Hukou,TW,24.9,121.05
TWHUN,Hualien,TW,23.982074,121.60681
TWKEL,Keelung (Chilung),TW,25.1317232,121.744652
TWKHH,Kaohsiung,TW,22.6203348,120.3120375
TWLGM,Lung-men,TW,23.56667,119.66667
TWMAL,Mai-Liai,TW,23.75,120.25
TWMLI,Mai-liao,TW,23.753841,120.252043
TWNAN,Nantou,TW,23.9,120.68333
TWSHL,Sha-lun,TW,25.1,121.21667
TWSUO,Suao,TW,24.591667,121.853333
TWTNN,Tainan,TW,22.9912348,120.184982
TWTPE,Taipei,TW,25.03333,121.51667
TWTTT,Taitung,TW,22.7560447,121.1456538
TWTXG,Taichung,TW,24.2221027,120.4712046
TWTYN,Taoyuan,TW,24.9929995,121.3010003
TWWTU,Wu-tu,TW,25.08333,121.66667
TWYGE,Ying-Ge,TW,24.9599449,121.3537712
TWYLN,Yunlin,TW,23.6845003,120.384722
TZDAR,Dar es Salaam,TZ,-6.8,39.28333
TZIKW,Ikwiriri,TZ,-7.98333,39.01667
TZKAG,Kagera,TZ,-4.65,30.66667
TZKIK,Kilwa Kivinje,TZ,-8.7488423,39.412637
TZKIM,Kilwa Masoko,TZ,-8.9326308,39.5143664
TZLDI,Lindi,TZ,-9.9989181,39.7137313
TZMIK,Mikindani,TZ,-10.2818332,40.117495
TZMKO,"Mkokotoni, Zanzibar",TZ,-5.8748653,39.2558883
TZMOH,Mohoro,TZ,-8.1421646,39.1826183
TZMWZ,Mwanza,TZ,-2.51667,32.9
TZMYW,Mtwara,TZ,-10.2838146,40.1789136
TZPAN,Pangani,TZ,-5.424377,38.9771304
TZPMA,Pemba,TZ,-5.999957,37.5157775
TZSAM,Samanga,TZ,-3.300235,37.5270046
TZTGT,Tanga,TZ,-5.0721976,39.0993457
TZTKQ,Kigoma,TZ,-4.877862,29.6296319
TZZNZ,Zanzibar,TZ,-6.1664908,39.2074312
UABGD,Bilhorod-Dnistrovskyi,UA,46.18333,30.36667
UADSK,Svitlovodsk,UA,49.05,33.23333
UAERD,Berdiansk,UA,46.75,36.76667
UAILK,Chornomorsk,UA,46.31667,30.66667
UAIZM,Izmail,UA,45.31667,28.85
UAKHE,Kherson,UA,46.61667,32.61667
UAKIA,Kiliia,UA,45.43333,29.26667
UAMPW,Mariupol,UA,47.05,37.5
UANLV,Mykolaiv,UA,46.93333,32.0
UAOCH,Ochakiv,UA,46.6,31.56667
UAOCT,Olviia,UA,46.83333,31.95
UAODS,Odesa,UA,46.5,30.75
UARNI,Reni,UA,45.41667,28.28333
UASKD,Skadovsk,UA,46.1,32.9
UAUDY,Ust-Dunaisk/Vylkove,UA,45.46667,29.7
UAVYL,Vylkove,UA,45.4,29.58333
UAYUZ,Pivdennyi,UA,46.6,31.01667
UAZPR,Zaporizhzhia,UA,47.81667,35.16667
UGJIN,Jinja,UG,0.4353036,33.2055568
UGMKN,Galiraya,UG,1.3,32.86667
UGYMB,Yumbe,UG,3.4674131,31.2458678
UMAWK,Wake Island,UM,19.3,166.633333
UMJON,Johnston Atoll,UM,16.72828,-169.53428
UMMDY,Midway Islands,UM,28.2075,-177.35
US2BY,Ballston Lake,US,42.9,-73.86667
US2OG,South Ogden,US,41.18333,-111.96667
US2PA,Clearville,US,39.91667,-78.38333
US2SI,Sinton,US,28.03333,-97.5
US2TO,Clifford Township,US,41.66667,-75.55
US2TT,Cottrellville,US,42.68333,-82.53333
US3BR,Berry Creek,US,39.63333,-121.4
US3DC,Westwood,US,34.05,-118.41667
US3DU,Victor,US,38.13333,-121.2
US3DV,Ulupalakua,US,20.65,-156.38333
US3OL,Wellfleet,US,41.93333,-70.03333
US3SD,Mabscott,US,37.76667,-81.2
US3TR,Vineburg,US,38.26667,-122.43333
US3TU,West Newton,US,42.35,-71.23333
US3VC,Outlook,US,46.31667,-120.08333
US3WA,Lyle,US,45.68333,-121.28333
US4CP,Captiva,US,26.51667,-82.18333
US4HE,East Fairfield,US,40.81667,-80.63333
US4NJ,New Era,US,43.55,-86.33333
US4NM,Ponce de Leon,US,30.71667,-85.93333
US4TP,Ulm,US,34.56667,-91.45
US4WR,West Glocester,US,41.91667,-71.78333
US5BL,Laurence Harbor,US,40.45,-74.23333
US5MN,Hardwick,US,43.76667,-96.18333
US6ER,Lake Saint Louis,US,38.78333,-90.78333
US6TT,Saint Pete Beach,US,27.71667,-82.73333
US7AL,Detroit,US,34.01667,-88.16667
US7BA,Speedwell,US,36.45,-83.86667
US7CA,Penn Valley,US,39.18333,-121.18333
US7OL,Sea Cliff,US,40.83333,-73.63333
US7SD,Lowden,US,46.05,-118.58333
US7YT,Lynnfield,US,42.53333,-71.03333
US8DC,Woodacre,US,38.0,-122.63333
US8DD,Ranchos de Taos,US,36.35,-105.6
US8MN,Orcutt,US,34.85,-120.43333
US8PR,Zamora,US,38.78333,-121.86667
US8QA,Vallecito,US,38.08333,-120.46667
US8TT,Woodbury,US,41.35,-74.1
US8UY,Waldo,US,40.45,-83.06667
US8XC,Woodmere,US,40.61667,-73.7
US8XD,Woodmere,US,41.45,-81.46667
US8YI,Tres Pinos,US,36.78333,-121.31667
US999,Waterville,US,41.21667,-76.36667
US99W,East Windsor,US,41.91667,-72.55
US9AI,Waianae,US,21.43333,-158.18333
US9CP,Chapman,US,38.96667,-97.01667
US9DK,Penngrove,US,38.28333,-122.65
US9IU,Point Reyes Station,US,38.06667,-122.8
US9OH,Moreland Hills,US,41.43333,-81.41667
US9QA,Umpqua,US,43.35,-123.46667
US9WA,Hoodsport,US,47.4,-123.13333
USA22,Ashville,US,40.55,-78.53333
USA8C,Accord,US,42.16667,-70.88333
USAA2,Alabama Pt.,US,30.35,-88.1
USAA9,South Mills,US,36.43333,-76.31667
USAAF,Apalachicola,US,29.7255084,-84.9827725
USAB3,Aberdeen,US,40.38333,-74.25
USABC,Port Hadlock,US,48.01667,-122.75
USACC,Raymond,US,46.68333,-123.71667
USACJ,South Bend,US,46.6627902,-123.8044371
USACQ,Ancram,US,42.05,-73.63333
USADQ,Kodiak,US,57.8,-152.38333
USAEK,Aberdeen,US,33.81667,-88.55
USAEO,Calverton,US,38.61667,-77.66667
USAEZ,Armstrong,US,43.38333,-94.46667
USAF5,Afton,US,41.01667,-94.18333
USAFA,Alstead,US,43.15,-72.36667
USAFH,Bath,US,35.46667,-76.8
USAFK,Afognak,US,58.0,-152.76667
USAFM,Bingham,US,45.06667,-69.88333
USAFV,Battenville,US,43.1,-73.43333
USAFW,"Webster, Harris",US,29.53333,-95.11667
USAGQ,Algonquin,US,42.16667,-88.3
USAGV,Autaugaville,US,32.43333,-86.65
USAHU,Alachua,US,29.78333,-82.48333
USAHZ,Atlantic Highlands,US,40.4,-74.03333
USAKJ,Oak Grove,US,38.98333,-77.4
USAL3,Alliance,US,31.51667,-93.65
USAL5,Delta,US,33.43333,-85.68333
USAL7,Aldie,US,38.96667,-77.63333
USALB,Albany,US,42.6511674,-73.754968
USALC,Amelia City,US,30.58333,-81.45
USAMF,Amagansett,US,40.96667,-72.15
USAMG,Cambridge,US,43.0,-89.0
USANC,Anchorage,US,61.2163129,-149.894852
USANP,Annapolis,US,38.9786401,-76.492786
USANW,Avon,US,39.63333,-106.51667
USAOU,Avalon,US,33.33333,-118.31667
USAPY,Alpine,US,40.95,-73.93333
USAQJ,Maltby,US,47.8,-122.1
USAQQ,Camden,US,44.2,-69.05
USAQW,Abbottstown,US,39.88333,-76.98333
USAR5,Damascus,US,35.36667,-92.4
USARB,Ann Arbor,US,42.2813722,-83.7484616
USASF,Ashtabula,US,41.8647873,-80.7841284
USASS,Ware Shoals,US,34.38333,-82.23333
USAST,Astoria,US,46.1882007,-123.8319802
USASX,Ashland,US,46.5924023,-90.8839474
USASZ,Sumiton,US,33.75,-87.05
USATR,Atreco,US,29.96667,-93.86667
USATW,Appleton,US,44.2613967,-88.4069744
USATX,Allenstown,US,43.13333,-71.45
USAV9,Averill Park,US,42.63333,-73.55
USAVD,Avondale,US,29.9129834,-90.2036869
USAWS,Newcastle,US,44.03333,-69.53333
USAWY,Gallaway,US,35.31667,-89.6
USAXR,Alexandria,US,38.8,-77.03333
USAXZ,Andover,US,37.7,-97.13333
USAY5,Laytonville,US,39.68333,-123.46667
USAY7,Mayville,US,42.25,-79.5
USAZL,Azle,US,32.88333,-97.53333
USB27,Bolinas,US,37.9,-122.68333
USB2N,Brinnon,US,47.66667,-122.88333
USB2V,Buena Vista,US,32.31667,-84.51667
USB44,Bellbrook,US,39.63333,-84.06667
USB7S,Bridgewater,US,43.55,-97.5
USBA3,Belfair,US,47.45226,-122.8265391
USBA7,Balmorhea,US,30.98333,-103.73333
USBAL,Baltimore,US,39.28333,-76.61667
USBAY,Bayonne,US,40.6687141,-74.1143091
USBB8,Broad Brook,US,41.9,-72.53333
USBBA,Bethany Beach,US,38.53333,-75.05
USBCG,Boca Grande,US,26.73333,-82.25
USBCH,Brushvale,US,46.36667,-96.65
USBCI,Berlin,US,38.31667,-75.21667
USBCL,Beulaville,US,34.91667,-77.76667
USBCM,Bruceton Mills,US,39.66667,-79.63333
USBCW,Brewster,US,41.76667,-70.08333
USBD3,Beaver Dam,US,37.4019918,-86.8758256
USBDB,Bridgeport,US,43.15,-75.96667
USBDE,Baudette,US,48.7124408,-94.600171
USBDR,Bridgeport,US,41.1792695,-73.1887863
USBDS,Biscoe,US,35.36667,-79.78333
USBE8,Belle Harbor,US,40.56667,-73.83333
USBEL,Belfast,US,44.4261759,-69.0065207
USBEX,Bethlehem,US,40.61667,-75.36667
USBF6,Bonners Ferry,US,48.68333,-116.31667
USBFJ,Briarcliff Manor,US,41.15,-73.81667
USBFO,Beaufort,US,34.7163146,-76.6645903
USBFY,Buckeye Lake,US,39.93333,-82.46667
USBG7,Barnegat,US,39.75,-74.21667
USBGR,Bangor,US,44.8016255,-68.7713289
USBHB,Bar Harbor,US,44.3876378,-68.2043361
USBHC,Bridgehampton,US,40.93333,-72.3
USBHF,Brandon,US,32.26667,-89.98333
USBHI,Bruce,US,45.45,-91.26667
USBHJ,Burlington,US,39.03333,-84.71667
USBI2,Beaver Island,US,36.460138,-79.990043
USBI8,Blount Island,US,30.4,-81.51667
USBKO,Becker,US,45.38333,-93.86667
USBKQ,Brooksville,US,39.41667,-85.0
USBLI,Bellingham,US,48.7544012,-122.478836
USBM3,Bromley,US,38.63333,-84.83333
USBM4,Brevort,US,46.01667,-85.03333
USBMH,Sandoval,US,38.61667,-89.11667
USBN9,Battle Ground,US,40.5,-86.83333
USBNA,Nashville,US,36.1622767,-86.7742984
USBNB,Burns Harbor,US,41.61667,-87.13333
USBNC,Benicia,US,38.05,-122.15
USBNH,Burnham,US,44.68333,-69.43333
USBNI,Burnsville,US,35.91667,-82.3
USBNP,Brayton Point,US,41.7,-71.18333
USBOC,Brooklyn,US,41.78333,-71.95
USBOS,Boston,US,42.3588336,-71.0578303
USBOY,Brooklyn/New York,US,40.73333,-73.93333
USBPT,Beaumont,US,30.0829344,-94.0984277
USBPV,Belhaven,US,35.53333,-76.61667
USBRA,Bradwood,US,46.18333,-123.43333
USBRO,Brownsville,US,25.9,-97.48333
USBS9,Bushkill,US,41.08333,-75.0
USBSM,Big Sandy,US,48.18333,-110.11667
USBTH,Bath,US,43.9,-69.81667
USBTR,Baton Rouge,US,30.45,-91.13333
USBTV,Burlington,US,44.4761601,-73.212906
USBU2,Butte Meadows,US,40.06667,-121.55
USBUF,Buffalo,US,42.8864163,-78.8781493
USBUI,Butler,US,41.41667,-84.86667
USBUJ,Butler,US,38.78333,-84.36667
USBUP,Bucksport,US,44.5718672,-68.7942156
USBV6,Blairesville,US,34.85,-83.93333
USBV8,Brownsville,US,40.01667,-79.88333
USBVV,Berryville,US,36.36667,-93.56667
USBW5,New Brockton,US,31.38333,-85.91667
USBWB,Brownsburg,US,39.83333,-86.38333
USBWH,Bigelow,US,35.0,-92.61667
USBYZ,Boyne City,US,45.21667,-85.0
USBZJ,Bethel,US,41.6834224,-74.8712753
USBZZ,Blacklick,US,39.98333,-82.8
USC25,Connelly Springs,US,35.73333,-81.5
USC35,Cornville,US,34.71667,-111.91667
USC3A,Kensington,US,37.9,-122.26667
USC3B,Cedar Bluffs,US,41.38333,-96.6
USC4H,Castle Hills,US,29.51667,-98.5
USC4N,Clinton,US,30.85,-91.0
USC55,Cochise,US,32.1,-109.91667
USC74,Crimora,US,38.15,-78.85
USC8T,Creston,US,35.51667,-120.51667
USCA3,Chatham,US,41.66667,-69.93333
USCAP,Capitan,US,34.45,-120.03333
USCBD,Cambridge,US,45.56667,-93.21667
USCBS,Centerburg,US,40.3,-82.7
USCBT,Clinton,US,38.36667,-93.78333
USCC2,Cape Coral,US,26.56667,-81.95
USCC8,Chesapeake City,US,39.51667,-75.8
USCCJ,Cape Charles,US,37.2671674,-76.0176986
USCCS,Cave City,US,37.13333,-85.96667
USCCT,Calvert City,US,37.0333896,-88.3500362
USCD4,Coronado,US,32.68333,-117.16667
USCDD,Camden,US,31.98333,-87.28333
USCDE,Camden,US,39.9448402,-75.1198911
USCDF,Candler,US,35.53333,-82.7
USCDU,Cedar Lake,US,43.4,-84.96667
USCDV,Cordova,US,60.5443385,-145.7595063
USCDY,Conneaut,US,41.9440977,-80.5561011
USCDZ,Caledonia,US,42.78333,-85.51667
USCEC,Crescent City,US,41.7522404,-124.1978539
USCFF,Cherryfield,US,44.6,-67.91667
USCFG,Chesterfield,US,42.88333,-72.46667
USCG4,Clarksburg,US,40.1887228,-74.4407064
USCGE,Cambridge,US,38.5700533,-76.077268
USCGF,Cape May,US,38.93333,-74.91667
USCGJ,Cerro Gordo,US,39.88333,-88.73333
USCGP,Capitola,US,36.96667,-121.95
USCGW,Chickasaw,US,30.76667,-88.06667
USCGX,Carthage,US,36.25,-85.95
USCHI,Chicago,US,41.8755616,-87.6244212
USCHS,Charleston,US,32.7884363,-79.9399309
USCHT,Chester,US,39.849557,-75.3557458
USCI6,Chimayo,US,36.0,-105.93333
USCIB,Casselberry,US,28.68333,-81.33333
USCJ8,Cortland,US,38.96667,-85.95
USCJC,Chinook,US,46.26667,-123.93333
USCJO,Caro,US,43.48333,-83.4
USCK2,Cobbs Creek,US,37.5,-76.38333
USCK9,Cockrell Hill,US,32.73333,-96.88333
USCKG,Cherokee,US,34.75,-87.96667
USCKI,Catalina Island,US,55.5481127,-133.2923757
USCLA,Claymont,US,39.8000225,-75.4608941
USCLE,Cleveland,US,41.5,-81.66667
USCLM,Port Angeles,US,48.118146,-123.430741
USCLQ,Chalmette,US,29.9427892,-89.9629372
USCLY,Clayton,US,44.239491,-76.085776
USCM9,Carrier Mills,US,37.68333,-88.61667
USCMU,Cameron,US,35.33333,-79.25
USCN3,Clayton,US,34.86667,-83.4
USCNM,Carlsbad,US,32.41667,-104.21667
USCO3,Claremont,US,37.26667,-76.96667
USCO9,Copper Canyon,US,33.16667,-97.15
USCOB,Coos Bay,US,43.3678937,-124.2174647
USCOJ,Cochranton,US,41.51667,-80.05
USCP6,Cove Point,US,38.36667,-76.38333
USCPT,Carpinteria,US,34.3988838,-119.5184564
USCR5,Chester,US,40.61667,-80.56667
USCRB,Carrabelle,US,29.8532645,-84.664348
USCRM,Crockett,US,38.0525612,-122.2202603
USCRP,Corpus Christi,US,27.7635302,-97.4033191
USCRW,Charleston,US,38.3505995,-81.6332812
USCS4,Saint Clair Shores,US,42.48333,-82.88333
USCS6,"Coxsackie, Greene",US,42.35,-73.8
USCSF,Carteret,US,40.5773266,-74.2282005
USCSJ,Carlisle,US,42.53333,-71.35
USCU2,Clute,US,29.01667,-95.4
USCU6,Colesburg,US,42.63333,-91.2
USCUM,Canaan,US,42.01667,-73.33333
USCUQ,Caney,US,37.01667,-95.93333
USCUU,Cannelton,US,37.91667,-86.75
USCUZ,Carlisle,US,34.78333,-91.75
USCVG,Cincinnati,US,39.1012809,-84.5127405
USCVI,Cape Vincent,US,44.1289247,-76.3342941
USCWF,Centerville,US,45.15,-93.05
USCWQ,Center Valley,US,40.53333,-75.4
USCWU,Carroll,US,39.8,-82.7
USCWW,Clarkesville,US,34.61667,-83.53333
USCWX,Cleveland,US,38.68333,-94.6
USCWZ,Clinton,US,42.55,-88.86667
USCXV,Clover,US,35.11667,-81.23333
USCY2,The Colony,US,33.08333,-96.88333
USCYI,Cloverdale,US,38.8,-123.01667
USCZI,Cassopolis,US,41.9,-86.0
USD5W,Dagsboro,US,38.53333,-75.23333
USDA8,Dauphin,US,40.36667,-76.91667
USDAV,Davenport,US,37.0116166,-122.1919134
USDBQ,Dubuque,US,42.5006243,-90.6647985
USDC6,Dallas Center,US,41.68333,-93.95
USDCB,DeKalb,US,41.91667,-88.75
USDCI,Delaware City,US,39.56667,-75.58333
USDCY,Dill City,US,35.28333,-99.13333
USDD6,Linden Hill,US,40.7,-73.91667
USDDR,Darien,US,42.6,-88.7
USDE3,Deridder,US,30.846201,-93.289281
USDE5,Depue,US,41.31667,-89.3
USDEC,Decatur,US,39.8454163,-88.9524151
USDET,Detroit,US,42.31667,-83.03333
USDFU,Dunnellon,US,29.03333,-82.45
USDGE,Chenango Bridge,US,42.16667,-75.86667
USDHA,Daphne,US,30.6,-87.9
USDHB,Bodega Bay,US,38.33333,-123.05
USDIA,Adrian,US,43.93333,-90.6
